STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS,,
TLG,M,65,MON FNF,19980801 0000,19980801 0000,83544, ,AF,,
TLG,M,65,MON FNF,19980901 0000,19980901 0000,35323, ,AF,,
TLG,M,65,MON FNF,19981001 0000,19981001 0000,20570, ,AF,,
TLG,M,65,MON FNF,19981101 0000,19981101 0000,48462, ,AF,,
TLG,M,65,MON FNF,19981201 0000,19981201 0000,67748, ,AF,,
TLG,M,65,MON FNF,19990101 0000,19990101 0000,135958, ,AF,,
TLG,M,65,MON FNF,19990201 0000,19990201 0000,252085, ,AF,,
TLG,M,65,MON FNF,19990301 0000,19990301 0000,170848, ,AF,,
TLG,M,65,MON FNF,19990401 0000,19990401 0000,261996, ,AF,,
TLG,M,65,MON FNF,19990501 0000,19990501 0000,568878, ,AF,,
TLG,M,65,MON FNF,19990601 0000,19990601 0000,436082, ,AF,,
TLG,M,65,MON FNF,19990701 0000,19990701 0000,109393, ,AF,,
TLG,M,65,MON FNF,19990801 0000,19990801 0000,35311, ,AF,,
TLG,M,65,MON FNF,19990901 0000,19990901 0000,20075, ,AF,,
TLG,M,65,MON FNF,19991001 0000,19991001 0000,11161, ,AF,,
TLG,M,65,MON FNF,19991101 0000,19991101 0000,17090, ,AF,,
TLG,M,65,MON FNF,19991201 0000,19991201 0000,10127, ,AF,,
TLG,M,65,MON FNF,20000101 0000,20000101 0000,131569, ,AF,,
TLG,M,65,MON FNF,20000201 0000,20000201 0000,276976, ,AF,,
TLG,M,65,MON FNF,20000301 0000,20000301 0000,252878, ,AF,,
TLG,M,65,MON FNF,20000401 0000,20000401 0000,334173, ,AF,,
TLG,M,65,MON FNF,20000501 0000,20000501 0000,539373, ,AF,,
TLG,M,65,MON FNF,20000601 0000,20000601 0000,321669, ,AF,,
TLG,M,65,MON FNF,20000701 0000,20000701 0000,70378, ,AF,,
TLG,M,65,MON FNF,20000801 0000,20000801 0000,35487, ,AF,,
TLG,M,65,MON FNF,20000901 0000,20000901 0000,18367, ,AF,,
TLG,M,65,MON FNF,20001001 0000,20001001 0000,17018, ,AF,,
TLG,M,65,MON FNF,20001101 0000,20001101 0000,16770, ,AF,,
TLG,M,65,MON FNF,20001201 0000,20001201 0000,22159, ,AF,,
TLG,M,65,MON FNF,20010101 0000,20010101 0000,31936, ,AF,,
TLG,M,65,MON FNF,20010201 0000,20010201 0000,59944, ,AF,,
TLG,M,65,MON FNF,20010301 0000,20010301 0000,179254, ,AF,,
TLG,M,65,MON FNF,20010401 0000,20010401 0000,226866, ,AF,,
TLG,M,65,MON FNF,20010501 0000,20010501 0000,407945, ,AF,,
TLG,M,65,MON FNF,20010601 0000,20010601 0000,55237, ,AF,,
TLG,M,65,MON FNF,20010701 0000,20010701 0000,12356, ,AF,,
TLG,M,65,MON FNF,20010801 0000,20010801 0000,1840, ,AF,,
TLG,M,65,MON FNF,20010901 0000,20010901 0000,2299, ,AF,,
TLG,M,65,MON FNF,20011001 0000,20011001 0000,4022, ,AF,,
TLG,M,65,MON FNF,20011101 0000,20011101 0000,39604, ,AF,,
TLG,M,65,MON FNF,20011201 0000,20011201 0000,93123, ,AF,,
TLG,M,65,MON FNF,20020101 0000,20020101 0000,108717, ,AF,,
TLG,M,65,MON FNF,20020201 0000,20020201 0000,79476, ,AF,,
TLG,M,65,MON FNF,20020301 0000,20020301 0000,141421, ,AF,,
TLG,M,65,MON FNF,20020401 0000,20020401 0000,301344, ,AF,,
TLG,M,65,MON FNF,20020501 0000,20020501 0000,371721, ,AF,,
TLG,M,65,MON FNF,20020601 0000,20020601 0000,223295, ,AF,,
TLG,M,65,MON FNF,20020701 0000,20020701 0000,24307, ,AF,,
TLG,M,65,MON FNF,20020801 0000,20020801 0000,8268, ,AF,,
TLG,M,65,MON FNF,20020901 0000,20020901 0000,6172, ,AF,,
TLG,M,65,MON FNF,20021001 0000,20021001 0000,28, ,AF,,
TLG,M,65,MON FNF,20021101 0000,20021101 0000,68924, ,AF,,
TLG,M,65,MON FNF,20021201 0000,20021201 0000,69119, ,AF,,
TLG,M,65,MON FNF,20030101 0000,20030101 0000,89266, ,AF,,
TLG,M,65,MON FNF,20030201 0000,20030201 0000,64967, ,AF,,
TLG,M,65,MON FNF,20030301 0000,20030301 0000,123601, ,AF,,
TLG,M,65,MON FNF,20030401 0000,20030401 0000,218261, ,AF,,
TLG,M,65,MON FNF,20030501 0000,20030501 0000,520406, ,AF,,
TLG,M,65,MON FNF,20030601 0000,20030601 0000,372393, ,AF,,
TLG,M,65,MON FNF,20030701 0000,20030701 0000,55418, ,AF,,
TLG,M,65,MON FNF,20030801 0000,20030801 0000,29801, ,AF,,
TLG,M,65,MON FNF,20030901 0000,20030901 0000,14910, ,AF,,
TLG,M,65,MON FNF,20031001 0000,20031001 0000,5290,r,AF,,
TLG,M,65,MON FNF,20031101 0000,20031101 0000,13433, ,AF,,
TLG,M,65,MON FNF,20031201 0000,20031201 0000,81967, ,AF,,
TLG,M,65,MON FNF,20040101 0000,20040101 0000,70412, ,AF,,
TLG,M,65,MON FNF,20040201 0000,20040201 0000,109926, ,AF,,
TLG,M,65,MON FNF,20040301 0000,20040301 0000,256982, ,AF,,
TLG,M,65,MON FNF,20040401 0000,20040401 0000,264345, ,AF,,
TLG,M,65,MON FNF,20040501 0000,20040501 0000,317855,r,AF,,
TLG,M,65,MON FNF,20040601 0000,20040601 0000,147694, ,AF,,
TLG,M,65,MON FNF,20040701 0000,20040701 0000,32660, ,AF,,
TLG,M,65,MON FNF,20040801 0000,20040801 0000,13385, ,AF,,
TLG,M,65,MON FNF,20040901 0000,20040901 0000,7174, ,AF,,
TLG,M,65,MON FNF,20041001 0000,20041001 0000,53934,r,AF,,
TLG,M,65,MON FNF,20041101 0000,20041101 0000,54559, ,AF,,
TLG,M,65,MON FNF,20041201 0000,20041201 0000,71105,r,AF,,
TLG,M,65,MON FNF,20050101 0000,20050101 0000,259683, ,AF,,
TLG,M,65,MON FNF,20050201 0000,20050201 0000,192224, ,AF,,
TLG,M,65,MON FNF,20050301 0000,20050301 0000,325003, ,AF,,
TLG,M,65,MON FNF,20050401 0000,20050401 0000,305021,,AF,,
TLG,M,65,MON FNF,20050501 0000,20050501 0000,836862, ,AF,,
TLG,M,65,MON FNF,20050601 0000,20050601 0000,588840, ,AF,,
TLG,M,65,MON FNF,20050701 0000,20050701 0000,257935, ,AF,,
TLG,M,65,MON FNF,20050801 0000,20050801 0000,39897, ,AF,,
TLG,M,65,MON FNF,20050901 0000,20050901 0000,20893, ,AF,,
TLG,M,65,MON FNF,20051001 0000,20051001 0000,14682,r,AF,,
TLG,M,65,MON FNF,20051101 0000,20051101 0000,16323, ,AF,,
TLG,M,65,MON FNF,20051201 0000,20051201 0000,248395,r,AF,,
TLG,M,65,MON FNF,20060101 0000,20060101 0000,247956, ,AF,,
TLG,M,65,MON FNF,20060201 0000,20060201 0000,154173, ,AF,,
TLG,M,65,MON FNF,20060301 0000,20060301 0000,295785, ,AF,,
TLG,M,65,MON FNF,20060401 0000,20060401 0000,609828, ,AF,,
TLG,M,65,MON FNF,20060501 0000,20060501 0000,816371, ,AF,,
TLG,M,65,MON FNF,20060601 0000,20060601 0000,649434, ,AF,,
TLG,M,65,MON FNF,20060701 0000,20060701 0000,207553, ,AF,,
TLG,M,65,MON FNF,20060801 0000,20060801 0000,37040,r,AF,,
TLG,M,65,MON FNF,20060901 0000,20060901 0000,15370, ,AF,,
TLG,M,65,MON FNF,20061001 0000,20061001 0000,10930,r,AF,,
TLG,M,65,MON FNF,20061101 0000,20061101 0000,18748, ,AF,,
TLG,M,65,MON FNF,20061201 0000,20061201 0000,29301,r,AF,,
TLG,M,65,MON FNF,20070101 0000,20070101 0000,28003,r,AF,,
TLG,M,65,MON FNF,20070201 0000,20070201 0000,94068,r,AF,,
TLG,M,65,MON FNF,20070301 0000,20070301 0000,147059, ,AF,,
TLG,M,65,MON FNF,20070401 0000,20070401 0000,174930,r,AF,,
TLG,M,65,MON FNF,20070501 0000,20070501 0000,251252, ,AF,,
TLG,M,65,MON FNF,20070601 0000,20070601 0000,61471, ,AF,,
TLG,M,65,MON FNF,20070701 0000,20070701 0000,14872, ,AF,,
TLG,M,65,MON FNF,20070801 0000,20070801 0000,10338, ,AF,,
TLG,M,65,MON FNF,20070901 0000,20070901 0000,7696, ,AF,,
TLG,M,65,MON FNF,20071001 0000,20071001 0000,6859,r,AF,,
TLG,M,65,MON FNF,20071101 0000,20071101 0000,7035,,AF,,
TLG,M,65,MON FNF,20071201 0000,20071201 0000,18032,r,AF,,
TLG,M,65,MON FNF,20080101 0000,20080101 0000,77731, ,AF,,
TLG,M,65,MON FNF,20080201 0000,20080201 0000,100736, ,AF,,
TLG,M,65,MON FNF,20080301 0000,20080301 0000,123659, ,AF,,
TLG,M,65,MON FNF,20080401 0000,20080401 0000,188561, ,AF,,
TLG,M,65,MON FNF,20080501 0000,20080501 0000,360341,r,AF,,
TLG,M,65,MON FNF,20080601 0000,20080601 0000,203979, ,AF,,
TLG,M,65,MON FNF,20080701 0000,20080701 0000,32469, ,AF,,
TLG,M,65,MON FNF,20080801 0000,20080801 0000,4989, ,AF,,
TLG,M,65,MON FNF,20080901 0000,20080901 0000,4401, ,AF,,
TLG,M,65,MON FNF,20081001 0000,20081001 0000,4312, ,AF,,
TLG,M,65,MON FNF,20081101 0000,20081101 0000,61501, ,AF,,
TLG,M,65,MON FNF,20081201 0000,20081201 0000,27456,r,AF,,
TLG,M,65,MON FNF,20090101 0000,20090101 0000,105360, ,AF,,
TLG,M,65,MON FNF,20090201 0000,20090201 0000,118142, ,AF,,
TLG,M,65,MON FNF,20090301 0000,20090301 0000,228343, ,AF,,
TLG,M,65,MON FNF,20090401 0000,20090401 0000,259796,r,AF,,
TLG,M,65,MON FNF,20090501 0000,20090501 0000,563144, ,AF,,
TLG,M,65,MON FNF,20090601 0000,20090601 0000,225187,r,AF,,
TLG,M,65,MON FNF,20090701 0000,20090701 0000,56825, ,AF,,
TLG,M,65,MON FNF,20090801 0000,20090801 0000,8527, ,AF,,
TLG,M,65,MON FNF,20090901 0000,20090901 0000,6514, ,AF,,
TLG,M,65,MON FNF,20091001 0000,20091001 0000,54425, ,AF,,
TLG,M,65,MON FNF,20091101 0000,20091101 0000,11379, ,AF,,
TLG,M,65,MON FNF,20091201 0000,20091201 0000,38607, ,AF,,
TLG,M,65,MON FNF,20100101 0000,20100101 0000,90384, ,AF,,
TLG,M,65,MON FNF,20100201 0000,20100201 0000,103469, ,AF,,
TLG,M,65,MON FNF,20100301 0000,20100301 0000,160717, ,AF,,
TLG,M,65,MON FNF,20100401 0000,20100401 0000,249967, ,AF,,
TLG,M,65,MON FNF,20100501 0000,20100501 0000,386298, ,AF,,
TLG,M,65,MON FNF,20100601 0000,20100601 0000,629376, ,AF,,
TLG,M,65,MON FNF,20100701 0000,20100701 0000,142753, ,AF,,
TLG,M,65,MON FNF,20100801 0000,20100801 0000,13999,r,AF,,
TLG,M,65,MON FNF,20100901 0000,20100901 0000,6169,r,AF,,
TLG,M,65,MON FNF,20101001 0000,20101001 0000,107671, ,AF,,
TLG,M,65,MON FNF,20101101 0000,20101101 0000,80548,r,AF,,
TLG,M,65,MON FNF,20101201 0000,20101201 0000,336431,r,AF,,
TLG,M,65,MON FNF,20110101 0000,20110101 0000,171791,r,AF,,
TLG,M,65,MON FNF,20110201 0000,20110201 0000,138775,r,AF,,
TLG,M,65,MON FNF,20110301 0000,20110301 0000,413537,r,AF,,
TLG,M,65,MON FNF,20110401 0000,20110401 0000,433460,r,AF,,
TLG,M,65,MON FNF,20110501 0000,20110501 0000,520414,r,AF,,
TLG,M,65,MON FNF,20110601 0000,20110601 0000,772916,r,AF,,
TLG,M,65,MON FNF,20110701 0000,20110701 0000,445711,r,AF,,
TLG,M,65,MON FNF,20110801 0000,20110801 0000,78348,,AF,,
TLG,M,65,MON FNF,20110901 0000,20110901 0000,24652,r,AF,,
TLG,M,65,MON FNF,20111001 0000,20111001 0000,41218,r,AF,,
TLG,M,65,MON FNF,20111101 0000,20111101 0000,19257,r,AF,,
TLG,M,65,MON FNF,20111201 0000,20111201 0000,5431,r,AF,,
TLG,M,65,MON FNF,20120101 0000,20120101 0000,48184,r,AF,,
TLG,M,65,MON FNF,20120201 0000,20120201 0000,33460, ,AF,,
TLG,M,65,MON FNF,20120301 0000,20120301 0000,106774, ,AF,,
TLG,M,65,MON FNF,20120401 0000,20120401 0000,289238, ,AF,,
TLG,M,65,MON FNF,20120501 0000,20120501 0000,250568, ,AF,,
TLG,M,65,MON FNF,20120601 0000,20120601 0000,56643, ,AF,,
TLG,M,65,MON FNF,20120701 0000,20120701 0000,12975, ,AF,,
TLG,M,65,MON FNF,20120801 0000,20120801 0000,7621, ,AF,,
TLG,M,65,MON FNF,20120901 0000,20120901 0000,4100, ,AF,,
TLG,M,65,MON FNF,20121001 0000,20121001 0000,3509, ,AF,,
TLG,M,65,MON FNF,20121101 0000,20121101 0000,32793, ,AF,,
TLG,M,65,MON FNF,20121201 0000,20121201 0000,192120, ,AF,,
TLG,M,65,MON FNF,20130101 0000,20130101 0000,73338, ,AF,,
TLG,M,65,MON FNF,20130201 0000,20130201 0000,49532, ,AF,,
TLG,M,65,MON FNF,20130301 0000,20130301 0000,125520, ,AF,,
TLG,M,65,MON FNF,20130401 0000,20130401 0000,232177, ,AF,,
TLG,M,65,MON FNF,20130501 0000,20130501 0000,245796, ,AF,,
TLG,M,65,MON FNF,20130601 0000,20130601 0000,98834, ,AF,,
TLG,M,65,MON FNF,20130701 0000,20130701 0000,20235, ,AF,,
TLG,M,65,MON FNF,20130801 0000,20130801 0000,8926, ,AF,,
TLG,M,65,MON FNF,20130901 0000,20130901 0000,4368, ,AF,,
TLG,M,65,MON FNF,20131001 0000,20131001 0000,5276, ,AF,,
TLG,M,65,MON FNF,20131101 0000,20131101 0000,4907, ,AF,,
TLG,M,65,MON FNF,20131201 0000,20131201 0000,5625, ,AF,,
TLG,M,65,MON FNF,20140101 0000,20140101 0000,4159, ,AF,,
TLG,M,65,MON FNF,20140201 0000,20140201 0000,52271, ,AF,,
TLG,M,65,MON FNF,20140301 0000,20140301 0000,94163, ,AF,,
TLG,M,65,MON FNF,20140401 0000,20140401 0000,169165, ,AF,,
TLG,M,65,MON FNF,20140501 0000,20140501 0000,188522, ,AF,,
TLG,M,65,MON FNF,20140601 0000,20140601 0000,54159, ,AF,,
TLG,M,65,MON FNF,20140701 0000,20140701 0000,11508, ,AF,,
TLG,M,65,MON FNF,20140801 0000,20140801 0000,6248, ,AF,,
TLG,M,65,MON FNF,20140901 0000,20140901 0000,4534, ,AF,,
TLG,M,65,MON FNF,20141001 0000,20141001 0000,2646, ,AF,,
TLG,M,65,MON FNF,20141101 0000,20141101 0000,8952, ,AF,,
TLG,M,65,MON FNF,20141201 0000,20141201 0000,69403, ,AF,,
TLG,M,65,MON FNF,20150101 0000,20150101 0000,24724, ,AF,,
TLG,M,65,MON FNF,20150201 0000,20150201 0000,113855, ,AF,,
TLG,M,65,MON FNF,20150301 0000,20150301 0000,57402, ,AF,,
TLG,M,65,MON FNF,20150401 0000,20150401 0000,85227, ,AF,,
TLG,M,65,MON FNF,20150501 0000,20150501 0000,143894,r,AF,,
TLG,M,65,MON FNF,20150601 0000,20150601 0000,61731, ,AF,,
TLG,M,65,MON FNF,20150701 0000,20150701 0000,17100, ,AF,,
TLG,M,65,MON FNF,20150801 0000,20150801 0000,7466, ,AF,,
TLG,M,65,MON FNF,20150901 0000,20150901 0000,6458, ,AF,,
TLG,M,65,MON FNF,20151001 0000,20151001 0000,10667, ,AF,,
TLG,M,65,MON FNF,20151101 0000,20151101 0000,37500, ,AF,,
TLG,M,65,MON FNF,20151201 0000,20151201 0000,100187, ,AF,,
TLG,M,65,MON FNF,20160101 0000,20160101 0000,150011, ,AF,,
TLG,M,65,MON FNF,20160201 0000,20160201 0000,144145, ,AF,,
TLG,M,65,MON FNF,20160301 0000,20160301 0000,341323, ,AF,,
TLG,M,65,MON FNF,20160401 0000,20160401 0000,318979, ,AF,,
TLG,M,65,MON FNF,20160501 0000,20160501 0000,362149, ,AF,,
TLG,M,65,MON FNF,20160601 0000,20160601 0000,295034, ,AF,,
TLG,M,65,MON FNF,20160701 0000,20160701 0000,43915, ,AF,,
TLG,M,65,MON FNF,20160801 0000,20160801 0000,9681, ,AF,,
TLG,M,65,MON FNF,20160901 0000,20160901 0000,5028, ,AF,,
TLG,M,65,MON FNF,20161001 0000,20161001 0000,129128, ,AF,,
TLG,M,65,MON FNF,20161101 0000,20161101 0000,64517, ,AF,,
TLG,M,65,MON FNF,20161201 0000,20161201 0000,198421, ,AF,,
TLG,M,65,MON FNF,20170101 0000,20170101 0000,655646, ,AF,,
TLG,M,65,MON FNF,20170201 0000,20170201 0000,829430, ,AF,,
TLG,M,65,MON FNF,20170301 0000,20170301 0000,399705, ,AF,,
TLG,M,65,MON FNF,20170401 0000,20170401 0000,525691, ,AF,,
TLG,M,65,MON FNF,20170501 0000,20170501 0000,768528, ,AF,,
TLG,M,65,MON FNF,20170601 0000,20170601 0000,807570, ,AF,,
TLG,M,65,MON FNF,20170701 0000,20170701 0000,352380, ,AF,,
TLG,M,65,MON FNF,20170801 0000,20170801 0000,88512, ,AF,,
TLG,M,65,MON FNF,20170901 0000,20170901 0000,42581, ,AF,,
TLG,M,65,MON FNF,20171001 0000,20171001 0000,26571, ,AF,,
TLG,M,65,MON FNF,20171101 0000,20171101 0000,93225, ,AF,,
TLG,M,65,MON FNF,20171201 0000,20171201 0000,32091, ,AF,,
TLG,M,65,MON FNF,20180101 0000,20180101 0000,77490, ,AF,,
TLG,M,65,MON FNF,20180201 0000,20180201 0000,34443, ,AF,,
TLG,M,65,MON FNF,20180301 0000,20180301 0000,356838, ,AF,,
TLG,M,65,MON FNF,20180401 0000,20180401 0000,473905, ,AF,,
TLG,M,65,MON FNF,20180501 0000,20180501 0000,348076, ,AF,,
TLG,M,65,MON FNF,20180601 0000,20180601 0000,154806, ,AF,,
TLG,M,65,MON FNF,20180701 0000,20180701 0000,34840, ,AF,,
TLG,M,65,MON FNF,20180801 0000,20180801 0000,22334, ,AF,,
TLG,M,65,MON FNF,20180901 0000,20180901 0000,18276, ,AF,,
TLG,M,65,MON FNF,20181001 0000,20181001 0000,14116, ,AF,,
TLG,M,65,MON FNF,20181101 0000,20181101 0000,24704, ,AF,,
TLG,M,65,MON FNF,20181201 0000,20181201 0000,41679, ,AF,,
TLG,M,65,MON FNF,20190101 0000,20190101 0000,118197, ,AF,,
TLG,M,65,MON FNF,20190201 0000,20190201 0000,344180, ,AF,,
TLG,M,65,MON FNF,20190301 0000,20190301 0000,364538, ,AF,,
TLG,M,65,MON FNF,20190401 0000,20190401 0000,449611, ,AF,,
TLG,M,65,MON FNF,20190501 0000,20190501 0000,565539, ,AF,,
TLG,M,65,MON FNF,20190601 0000,20190601 0000,730328, ,AF,,
TLG,M,65,MON FNF,20190701 0000,20190701 0000,244698, ,AF,,
TLG,M,65,MON FNF,20190801 0000,20190801 0000,53542, ,AF,,
TLG,M,65,MON FNF,20190901 0000,20190901 0000,32908, ,AF,,
TLG,M,65,MON FNF,20191001 0000,20191001 0000,23649, ,AF,,
TLG,M,65,MON FNF,20191101 0000,20191101 0000,12645, ,AF,,
TLG,M,65,MON FNF,20191201 0000,20191201 0000,71394, ,AF,,
TLG,M,65,MON FNF,20200101 0000,20200101 0000,35897, ,AF,,
TLG,M,65,MON FNF,20200201 0000,20200201 0000,35691, ,AF,,
TLG,M,65,MON FNF,20200301 0000,20200301 0000,90175, ,AF,,
TLG,M,65,MON FNF,20200401 0000,20200401 0000,261453, ,AF,,
TLG,M,65,MON FNF,20200501 0000,20200501 0000,315164, ,AF,,
TLG,M,65,MON FNF,20200601 0000,20200601 0000,84963, ,AF,,
TLG,M,65,MON FNF,20200701 0000,20200701 0000,25281, ,AF,,
TLG,M,65,MON FNF,20200801 0000,20200801 0000,13567, ,AF,,
TLG,M,65,MON FNF,20200901 0000,20200901 0000,0,e,AF,,
TLG,M,65,MON FNF,20201001 0000,20201001 0000,5652, ,AF,,
TLG,M,65,MON FNF,20201101 0000,20201101 0000,1001, ,AF,,
TLG,M,65,MON FNF,20201201 0000,20201201 0000,13799, ,AF,,
TLG,M,65,MON FNF,20210101 0000,20210101 0000,17109, ,AF,,
TLG,M,65,MON FNF,20210201 0000,20210201 0000,39227, ,AF,,
TLG,M,65,MON FNF,20210301 0000,20210301 0000,68506, ,AF,,
TLG,M,65,MON FNF,20210401 0000,20210401 0000,182954, ,AF,,
TLG,M,65,MON FNF,20210501 0000,20210501 0000,210126, ,AF,,
TLG,M,65,MON FNF,20210601 0000,20210601 0000,44807, ,AF,,
TLG,M,65,MON FNF,20210701 0000,20210701 0000,10998, ,AF,,
TLG,M,65,MON FNF,20210801 0000,20210801 0000,7455, ,AF,,
TLG,M,65,MON FNF,20210901 0000,20210901 0000,5688, ,AF,,
TLG,M,65,MON FNF,20211001 0000,20211001 0000,83709, ,AF,,
TLG,M,65,MON FNF,20211101 0000,20211101 0000,59249, ,AF,,
TLG,M,65,MON FNF,20211201 0000,20211201 0000,117516, ,AF,,
TLG,M,65,MON FNF,20220101 0000,20220101 0000,71189, ,AF,,
TLG,M,65,MON FNF,20220201 0000,20220201 0000,61393, ,AF,,
TLG,M,65,MON FNF,20220301 0000,20220301 0000,112367, ,AF,,
TLG,M,65,MON FNF,20220401 0000,20220401 0000,200490, ,AF,,
TLG,M,65,MON FNF,20220501 0000,20220501 0000,231853, ,AF,,
TLG,M,65,MON FNF,20220601 0000,20220601 0000,84673, ,AF,,<<- Added mannually 11/6/2022
,,,,20220701 0000,20220701 0000,18154,,,,<<- Added mannually 11/6/2022
,,,,20220801 0000,20220801 0000,17407,,,,<<- Added mannually 11/6/2022
,,,,20220901 0000,20220901 0000,13039,,,,<<- Added mannually 11/6/2022